mepid,mep,result,group,identifier
5682,Ali,for,ALDE,76241
6407,Arthuis,for,ALDE,76241
6400,Auštrevičius,for,ALDE,76241
6097,van Baalen,for,ALDE,76241
6110,Bearder,for,ALDE,76241
6646,Becerra Basterrechea,for,ALDE,76241
6089,Bilbao Barandica,for,ALDE,76241
6708,Calvet Chambon,for,ALDE,76241
5328,Cavada,for,ALDE,76241
6339,Charanzová,for,ALDE,76241
1060,Deprez,for,ALDE,76241
4758,de Sarnez,for,ALDE,76241
6439,Diaconu,for,ALDE,76241
6340,Dlabajová,for,ALDE,76241
6098,Gerbrandy,for,ALDE,76241
6724,Giménez Barbat,for,ALDE,76241
1793,Goerens,for,ALDE,76241
6169,Goulard,for,ALDE,76241
5330,Griesbeck,for,ALDE,76241
5246,Harkin,for,ALDE,76241
6622,Huitema,for,ALDE,76241
5681,Hyusmenova,for,ALDE,76241
5385,in 't Veld,for,ALDE,76241
5433,Jäätteenmäki,for,ALDE,76241
6388,Jakovčić,for,ALDE,76241
6338,Ježek,for,ALDE,76241
6328,Kallas,for,ALDE,76241
6504,Kyuchyuk,for,ALDE,76241
5362,Lambsdorff,for,ALDE,76241
5889,Løkkegaard,for,ALDE,76241
6376,Marinho e Pinto,for,ALDE,76241
6402,Mazuronis,for,ALDE,76241
5857,Michel,for,ALDE,76241
6690,Mihaylova,for,ALDE,76241
6626,van Miltenburg,for,ALDE,76241
6631,Mlinar,for,ALDE,76241
5997,Nicolai,for,ALDE,76241
6621,van Nieuwenhuizen,for,ALDE,76241
6705,Paet,for,ALDE,76241
6644,Pagazaurtundúa Ruiz,for,ALDE,76241
6510,Petersen,for,ALDE,76241
6728,Punset,for,ALDE,76241
6266,Radoš,for,ALDE,76241
4676,Ries,for,ALDE,76241
6056,Riquet,for,ALDE,76241
5890,Rohde,for,ALDE,76241
6100,Schaake,for,ALDE,76241
5435,Takkula,for,ALDE,76241
6337,Telička,for,ALDE,76241
6331,Toom,for,ALDE,76241
6281,Torvalds,for,ALDE,76241
6181,Tremosa i Balcells,for,ALDE,76241
5879,Uspaskich,for,ALDE,76241
6151,Vajgl,for,ALDE,76241
6710,Vautmans,for,ALDE,76241
4550,Väyrynen,for,ALDE,76241
6159,Verhofstadt,for,ALDE,76241
5770,Weber Renate,for,ALDE,76241
6729,Wierinck,for,ALDE,76241
6509,Barekov,for,ECR,76241
5490,Czarnecki,for,ECR,76241
6719,Czesak,for,ECR,76241
5472,Fotyga,for,ECR,76241
6539,Gosiewska,for,ECR,76241
6725,Hoc,for,ECR,76241
6531,Jurek,for,ECR,76241
6525,Karski,for,ECR,76241
6726,Kłosowski,for,ECR,76241
6530,Krasnodębski,for,ECR,76241
5453,Krupa,for,ECR,76241
5507,Kuźmiuk,for,ECR,76241
5969,Legutko,for,ECR,76241
5996,Macovei,for,ECR,76241
6667,Marias,for,ECR,76241
6536,Ożóg,for,ECR,76241
6512,Piecha,for,ECR,76241
5460,Piotrowski,for,ECR,76241
5974,Poręba,for,ECR,76241
5878,Tomaševski,for,ECR,76241
5113,Ujazdowski,for,ECR,76241
6515,Wiśniewska,for,ECR,76241
6522,Złotowski,for,ECR,76241
6468,Adinolfi,for,EFDD,76241
6431,Affronte,for,EFDD,76241
6445,Agea,for,EFDD,76241
6480,Aiuto,for,EFDD,76241
6411,Beghin,for,EFDD,76241
6430,Borrelli,for,EFDD,76241
6446,Castaldo,for,EFDD,76241
6494,Corrao,for,EFDD,76241
6413,Evi,for,EFDD,76241
6470,Ferrara,for,EFDD,76241
6497,Moi,for,EFDD,76241
5875,Paksas,for,EFDD,76241
6482,Pedicini,for,EFDD,76241
6447,Tamburrano,for,EFDD,76241
6412,Valli,for,EFDD,76241
6414,Zanni,for,EFDD,76241
6695,Zullo,for,EFDD,76241
6451,Aliot,for,ENF,76241
6382,Arnautu,for,ENF,76241
6394,Bay,for,ENF,76241
6405,Bilde,for,ENF,76241
6179,Bizzotto,for,ENF,76241
5010,Borghezio,for,ENF,76241
6387,Boutonnet,for,ENF,76241
6391,Briois,for,ENF,76241
6731,Ciocca,for,ENF,76241
6384,D'Ornano,for,ENF,76241
6401,Ferrand,for,ENF,76241
6132,Fontana,for,ENF,76241
6450,Goddyn,for,ENF,76241
6404,Jalkh,for,ENF,76241
6629,Kappel,for,ENF,76241
6372,Lebreton,for,ENF,76241
5332,Le Pen Marine,for,ENF,76241
6699,Loiseau,for,ENF,76241
6385,Martin Dominique,for,ENF,76241
6627,Mayer Georg,for,ENF,76241
6399,Mélin,for,ENF,76241
6395,Monot,for,ENF,76241
6403,Montel,for,ENF,76241
6123,Obermayr,for,ENF,76241
6474,Philippot,for,ENF,76241
6426,Rebega,for,ENF,76241
5522,Salvini,for,ENF,76241
6389,Schaffhauser,for,ENF,76241
6392,Troszczynski,for,ENF,76241
6610,Vilimsky,for,ENF,76241
6654,Albiol Guzmán,for,GUE/NGL,76241
6723,Benito Ziluaga,for,GUE/NGL,76241
6604,Björk,for,GUE/NGL,76241
6595,Boylan,for,GUE/NGL,76241
5237,Chountis,for,GUE/NGL,76241
6660,Chrysogonos,for,GUE/NGL,76241
6701,Couso Permuy,for,GUE/NGL,76241
6501,Eck,for,GUE/NGL,76241
6024,Ernst,for,GUE/NGL,76241
5886,Ferreira,for,GUE/NGL,76241
6597,Flanagan,for,GUE/NGL,76241
6693,Forenza,for,GUE/NGL,76241
6702,González Peñas,for,GUE/NGL,76241
6076,Hadjigeorgiou,for,GUE/NGL,76241
6628,Hazekamp,for,GUE/NGL,76241
5922,de Jong,for,GUE/NGL,76241
6657,Juaristi Abaunz,for,GUE/NGL,76241
6313,Kari,for,GUE/NGL,76241
5450,Kohlíček,for,GUE/NGL,76241
5039,Konečná,for,GUE/NGL,76241
6713,Kouloglou,for,GUE/NGL,76241
6675,Kuneva,for,GUE/NGL,76241
6369,Kyllönen,for,GUE/NGL,76241
5909,Le Hyaric,for,GUE/NGL,76241
6653,López Bermejo,for,GUE/NGL,76241
6026,Lösing,for,GUE/NGL,76241
6692,Maltese,for,GUE/NGL,76241
5044,Maštálka,for,GUE/NGL,76241
5992,Matias,for,GUE/NGL,76241
6310,Michels,for,GUE/NGL,76241
6643,Mineur,for,GUE/NGL,76241
6599,Ní Riada,for,GUE/NGL,76241
6250,Omarjee,for,GUE/NGL,76241
5596,Papadimoulis,for,GUE/NGL,76241
6727,Pimenta Lopes,for,GUE/NGL,76241
6674,Sakorafa,for,GUE/NGL,76241
5837,Scholz,for,GUE/NGL,76241
6655,Senra Rodríguez,for,GUE/NGL,76241
6444,Spinelli,for,GUE/NGL,76241
6321,Sylikiotis,for,GUE/NGL,76241
6715,Urbán Crespo,for,GUE/NGL,76241
6656,Vallina,for,GUE/NGL,76241
6678,Viegas,for,GUE/NGL,76241
5368,Zimmer,for,GUE/NGL,76241
6048,Balczó,for,NI,76241
1380,Gollnisch,for,NI,76241
6203,Kovács,for,NI,76241
6676,Papadakis Konstantinos,for,NI,76241
6471,Sonneborn,for,NI,76241
6498,Soru,for,NI,76241
6469,Voigt,for,NI,76241
6673,Zarianopoulos,for,NI,76241
1340,Alliot-Marie,for,PPE,76241
5395,Andrikienė,for,PPE,76241
6594,Arimont,for,PPE,76241
4742,Ayuso,for,PPE,76241
6191,Bach,for,PPE,76241
6135,Balz,for,PPE,76241
6216,Becker,for,PPE,76241
5377,Belet,for,PPE,76241
5885,Bendtsen,for,PPE,76241
6343,Bocskor,for,PPE,76241
1507,Böge,for,PPE,76241
6613,Bogovič,for,PPE,76241
6535,Boni,for,PPE,76241
1278,Brok,for,PPE,76241
6617,Buda,for,PPE,76241
5388,Buzek,for,PPE,76241
6021,Cadec,for,PPE,76241
5928,van de Camp,for,PPE,76241
5252,Casa,for,PPE,76241
5341,Caspary,for,PPE,76241
5508,del Castillo Vera,for,PPE,76241
5554,Cesa,for,PPE,76241
5236,Christoforou,for,PPE,76241
6492,Cicu,for,PPE,76241
6406,Cirio,for,PPE,76241
6600,Clune,for,PPE,76241
3800,Coelho,for,PPE,76241
6273,Collin-Langen,for,PPE,76241
5948,Comi,for,PPE,76241
6587,Comodini Cachia,for,PPE,76241
5861,Corazza Bildt,for,PPE,76241
6548,Csáky,for,PPE,76241
5921,Danjean,for,PPE,76241
6194,Dantin,for,PPE,76241
6172,Dati,for,PPE,76241
6364,Delahaye,for,PPE,76241
6345,Deli,for,PPE,76241
5350,Deß,for,PPE,76241
5998,Deutsch,for,PPE,76241
5515,Díaz de Mera García Consuegra,for,PPE,76241
5960,Dorfmann,for,PPE,76241
5348,Ehler,for,PPE,76241
6047,Engel,for,PPE,76241
6342,Erdős,for,PPE,76241
5983,Estaràs Ferragut,for,PPE,76241
6679,Faria,for,PPE,76241
3833,Ferber,for,PPE,76241
6068,Fernandes,for,PPE,76241
5903,Fisas Ayxelà,for,PPE,76241
5256,Fjellner,for,PPE,76241
1508,Florenz,for,PPE,76241
6020,Gabriel,for,PPE,76241
4659,Gahler,for,PPE,76241
5280,Gál,for,PPE,76241
6202,Gáll-Pelcz,for,PPE,76241
5803,Gardini,for,PPE,76241
6441,Gieseke,for,PPE,76241
6632,González Pons,for,PPE,76241
5511,de Grandes Pascual,for,PPE,76241
5342,Gräßle,for,PPE,76241
4032,Grossetête,for,PPE,76241
5109,Grzyb,for,PPE,76241
5138,Gyürk,for,PPE,76241
6596,Hayes,for,PPE,76241
5018,Herranz García,for,PPE,76241
6534,Hetman,for,PPE,76241
5953,Hohlmeier,for,PPE,76241
5254,Hökmark,for,PPE,76241
6346,Hölvényi,for,PPE,76241
4987,Hortefeux,for,PPE,76241
5952,Hübner,for,PPE,76241
5516,Iturgaiz,for,PPE,76241
5945,Jahr,for,PPE,76241
5954,Jazłowiecka,for,PPE,76241
5978,Jiménez-Becerril Barrio,for,PPE,76241
6360,Joulaud,for,PPE,76241
5944,Kalinowski,for,PPE,76241
6095,Kalniete,for,PPE,76241
4669,Karas,for,PPE,76241
6070,Kariņš,for,PPE,76241
6666,Kefalogiannis,for,PPE,76241
5542,Kelam,for,PPE,76241
5855,Kelly,for,PPE,76241
3759,Koch,for,PPE,76241
6001,Kósa,for,PPE,76241
6053,Köstinger,for,PPE,76241
6196,Kovatchev,for,PPE,76241
6527,Kozłowska-Rajewicz,for,PPE,76241
5403,Kudrycka,for,PPE,76241
5940,Kuhn,for,PPE,76241
5840,Kukan,for,PPE,76241
6662,Kyrtsos,for,PPE,76241
1350,Lamassoure,for,PPE,76241
5727,de Lange,for,PPE,76241
3856,Langen,for,PPE,76241
5988,La Via,for,PPE,76241
6363,Lavrilleux,for,PPE,76241
