mepid,mep,result,group,identifier
5682,Ali,for,ALDE,71953
6407,Arthuis,for,ALDE,71953
6400,Auštrevičius,for,ALDE,71953
6097,van Baalen,for,ALDE,71953
6110,Bearder,for,ALDE,71953
6646,Becerra Basterrechea,for,ALDE,71953
6089,Bilbao Barandica,for,ALDE,71953
6708,Calvet Chambon,for,ALDE,71953
5328,Cavada,for,ALDE,71953
6339,Charanzová,for,ALDE,71953
1060,Deprez,for,ALDE,71953
4758,de Sarnez,for,ALDE,71953
6439,Diaconu,for,ALDE,71953
6340,Dlabajová,for,ALDE,71953
6679,Faria,for,ALDE,71953
6601,Federley,for,ALDE,71953
6098,Gerbrandy,for,ALDE,71953
6724,Giménez Barbat,for,ALDE,71953
6169,Goulard,for,ALDE,71953
5330,Griesbeck,for,ALDE,71953
6379,Grigule,for,ALDE,71953
6397,Guoga,for,ALDE,71953
5246,Harkin,for,ALDE,71953
6622,Huitema,for,ALDE,71953
5681,Hyusmenova,for,ALDE,71953
5385,in 't Veld,for,ALDE,71953
5433,Jäätteenmäki,for,ALDE,71953
6388,Jakovčić,for,ALDE,71953
6338,Ježek,for,ALDE,71953
6328,Kallas,for,ALDE,71953
6504,Kyuchyuk,for,ALDE,71953
5362,Lambsdorff,for,ALDE,71953
5889,Løkkegaard,for,ALDE,71953
6376,Marinho e Pinto,for,ALDE,71953
6402,Mazuronis,for,ALDE,71953
6041,Meissner,for,ALDE,71953
5857,Michel,for,ALDE,71953
6690,Mihaylova,for,ALDE,71953
6626,van Miltenburg,for,ALDE,71953
6631,Mlinar,for,ALDE,71953
6500,Müller,for,ALDE,71953
6614,Nart,for,ALDE,71953
5997,Nicolai,for,ALDE,71953
6621,van Nieuwenhuizen,for,ALDE,71953
6644,Pagazaurtundúa Ruiz,for,ALDE,71953
6510,Petersen,for,ALDE,71953
6728,Punset,for,ALDE,71953
6266,Radoš,for,ALDE,71953
6056,Riquet,for,ALDE,71953
5890,Rohde,for,ALDE,71953
6100,Schaake,for,ALDE,71953
6722,Selimovic,for,ALDE,71953
5435,Takkula,for,ALDE,71953
6337,Telička,for,ALDE,71953
6042,Theurer,for,ALDE,71953
6331,Toom,for,ALDE,71953
6281,Torvalds,for,ALDE,71953
6151,Vajgl,for,ALDE,71953
6710,Vautmans,for,ALDE,71953
4550,Väyrynen,for,ALDE,71953
6159,Verhofstadt,for,ALDE,71953
5770,Weber Renate,for,ALDE,71953
6729,Wierinck,for,ALDE,71953
5864,Wikström,for,ALDE,71953
5262,Ashworth,for,ECR,71953
6509,Barekov,for,ECR,71953
4911,Belder,for,ECR,71953
6081,Campbell Bannerman,for,ECR,71953
5490,Czarnecki,for,ECR,71953
6719,Czesak,for,ECR,71953
5981,van Dalen,for,ECR,71953
6712,Dalton,for,ECR,71953
6516,Dohrmann,for,ECR,71953
6579,Duncan,for,ECR,71953
6511,Dzhambazki,for,ECR,71953
4880,Fitto,for,ECR,71953
6104,Ford,for,ECR,71953
4957,Foster,for,ECR,71953
5472,Fotyga,for,ECR,71953
6112,Fox,for,ECR,71953
6452,Gericke,for,ECR,71953
6111,Girling,for,ECR,71953
6539,Gosiewska,for,ECR,71953
6358,Halla-aho,for,ECR,71953
6725,Hoc,for,ECR,71953
6531,Jurek,for,ECR,71953
5563,Karim,for,ECR,71953
6514,Karlsson,for,ECR,71953
6525,Karski,for,ECR,71953
6726,Kłosowski,for,ECR,71953
6530,Krasnodębski,for,ECR,71953
5453,Krupa,for,ECR,71953
5507,Kuźmiuk,for,ECR,71953
5969,Legutko,for,ECR,71953
6561,Lewer,for,ECR,71953
6087,McClarkin,for,ECR,71953
6234,McIntyre,for,ECR,71953
5996,Macovei,for,ECR,71953
6667,Marias,for,ECR,71953
5851,Messerschmidt,for,ECR,71953
1230,Nicholson,for,ECR,71953
6536,Ożóg,for,ECR,71953
6512,Piecha,for,ECR,71953
5460,Piotrowski,for,ECR,71953
5974,Poręba,for,ECR,71953
6718,Ruohonen-Lerner,for,ECR,71953
6428,Sernagiotto,for,ECR,71953
6545,Škripek,for,ECR,71953
6546,Sulík,for,ECR,71953
6088,Swinburne,for,ECR,71953
4925,Tannock,for,ECR,71953
5878,Tomaševski,for,ECR,71953
6300,Tomašić,for,ECR,71953
5892,Tošenovský,for,ECR,71953
5113,Ujazdowski,for,ECR,71953
4917,Van Orden,for,ECR,71953
6513,Vistisen,for,ECR,71953
6515,Wiśniewska,for,ECR,71953
5052,Zahradil,for,ECR,71953
5598,Zīle,for,ECR,71953
6540,Žitňanská,for,ECR,71953
6522,Złotowski,for,ECR,71953
6451,Aliot,for,ENF,71953
6593,Annemans,for,ENF,71953
6382,Arnautu,for,ENF,71953
6394,Bay,for,ENF,71953
6405,Bilde,for,ENF,71953
6387,Boutonnet,for,ENF,71953
6391,Briois,for,ENF,71953
6384,D'Ornano,for,ENF,71953
6401,Ferrand,for,ENF,71953
6450,Goddyn,for,ENF,71953
6404,Jalkh,for,ENF,71953
6629,Kappel,for,ENF,71953
6372,Lebreton,for,ENF,71953
5332,Le Pen Marine,for,ENF,71953
6699,Loiseau,for,ENF,71953
6385,Martin Dominique,for,ENF,71953
6627,Mayer,for,ENF,71953
6399,Mélin,for,ENF,71953
6395,Monot,for,ENF,71953
6403,Montel,for,ENF,71953
6123,Obermayr,for,ENF,71953
6474,Philippot,for,ENF,71953
6467,Pretzell,for,ENF,71953
