mepid,mep,result,group,identifier
6646,Becerra Basterrechea,for,ALDE,75829
6728,Punset,for,ALDE,75829
6151,Vajgl,for,ALDE,75829
6509,Barekov,for,ECR,75829
4911,Belder,for,ECR,75829
5490,Czarnecki,for,ECR,75829
6719,Czesak,for,ECR,75829
5981,van Dalen,for,ECR,75829
6516,Dohrmann,for,ECR,75829
6511,Dzhambazki,for,ECR,75829
4880,Fitto,for,ECR,75829
5472,Fotyga,for,ECR,75829
6452,Gericke,for,ECR,75829
6539,Gosiewska,for,ECR,75829
6358,Halla-aho,for,ECR,75829
6460,Henkel,for,ECR,75829
6725,Hoc,for,ECR,75829
6531,Jurek,for,ECR,75829
6514,Karlsson,for,ECR,75829
6525,Karski,for,ECR,75829
6726,Kłosowski,for,ECR,75829
6530,Krasnodębski,for,ECR,75829
5453,Krupa,for,ECR,75829
5507,Kuźmiuk,for,ECR,75829
5969,Legutko,for,ECR,75829
6704,Loones,for,ECR,75829
6457,Lucke,for,ECR,75829
6667,Marias,for,ECR,75829
6536,Ożóg,for,ECR,75829
6512,Piecha,for,ECR,75829
5460,Piotrowski,for,ECR,75829
5974,Poręba,for,ECR,75829
6718,Ruohonen-Lerner,for,ECR,75829
6428,Sernagiotto,for,ECR,75829
6545,Škripek,for,ECR,75829
6464,Starbatty,for,ECR,75829
6682,Stevens,for,ECR,75829
6546,Sulík,for,ECR,75829
5878,Tomaševski,for,ECR,75829
6300,Tomašić,for,ECR,75829
5892,Tošenovský,for,ECR,75829
6466,Trebesius,for,ECR,75829
5113,Ujazdowski,for,ECR,75829
6711,Van Bossuyt,for,ECR,75829
6513,Vistisen,for,ECR,75829
6515,Wiśniewska,for,ECR,75829
5052,Zahradil,for,ECR,75829
6540,Žitňanská,for,ECR,75829
6522,Złotowski,for,ECR,75829
6468,Adinolfi,for,EFDD,75829
6431,Affronte,for,EFDD,75829
6445,Agea,for,EFDD,75829
6480,Aiuto,for,EFDD,75829
6411,Beghin,for,EFDD,75829
6430,Borrelli,for,EFDD,75829
6446,Castaldo,for,EFDD,75829
6494,Corrao,for,EFDD,75829
6472,D'Amato,for,EFDD,75829
6113,(The Earl of) Dartmouth,for,EFDD,75829
6413,Evi,for,EFDD,75829
6470,Ferrara,for,EFDD,75829
6524,Iwaszkiewicz,for,EFDD,75829
6497,Moi,for,EFDD,75829
5875,Paksas,for,EFDD,75829
6482,Pedicini,for,EFDD,75829
6447,Tamburrano,for,EFDD,75829
6412,Valli,for,EFDD,75829
6414,Zanni,for,EFDD,75829
6695,Zullo,for,EFDD,75829
6451,Aliot,for,ENF,75829
6593,Annemans,for,ENF,75829
6382,Arnautu,for,ENF,75829
6394,Bay,for,ENF,75829
6405,Bilde,for,ENF,75829
6179,Bizzotto,for,ENF,75829
5010,Borghezio,for,ENF,75829
6387,Boutonnet,for,ENF,75829
6391,Briois,for,ENF,75829
6731,Ciocca,for,ENF,75829
6384,D'Ornano,for,ENF,75829
6401,Ferrand,for,ENF,75829
6132,Fontana,for,ENF,75829
6450,Goddyn,for,ENF,75829
6630,de Graaff,for,ENF,75829
6404,Jalkh,for,ENF,75829
6629,Kappel,for,ENF,75829
6372,Lebreton,for,ENF,75829
5332,Le Pen Marine,for,ENF,75829
6699,Loiseau,for,ENF,75829
6633,Maeijer,for,ENF,75829
6385,Martin Dominique,for,ENF,75829
6533,Marusik,for,ENF,75829
6627,Mayer Georg,for,ENF,75829
6399,Mélin,for,ENF,75829
6395,Monot,for,ENF,75829
6403,Montel,for,ENF,75829
6123,Obermayr,for,ENF,75829
6474,Philippot,for,ENF,75829
6467,Pretzell,for,ENF,75829
6426,Rebega,for,ENF,75829
5522,Salvini,for,ENF,75829
6389,Schaffhauser,for,ENF,75829
6634,Stuger,for,ENF,75829
6392,Troszczynski,for,ENF,75829
6610,Vilimsky,for,ENF,75829
6228,Zijlstra,for,ENF,75829
6654,Albiol Guzmán,for,GUE/NGL,75829
6723,Benito Ziluaga,for,GUE/NGL,75829
6604,Björk,for,GUE/NGL,75829
